Title	URL	Assignees	Status	Estimated size	Real size
Store App Config in database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/106		Product Backlog		
Store Podman logs in database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/105		Product Backlog		
Store device logs in database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/90		Product Backlog		
Stream device information for debugging	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/92		Product Backlog		
Stream Podman application logs	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/93		Product Backlog		
API for uploading TPM/ID Pairs	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/113		Product Backlog		
App Config Injector env config/mount paths to App Stack Controller	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/118		Product Backlog		
Create Demo day slide	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/114		Product Backlog		
Create Demo video	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/115		Product Backlog		
Update Post-Booting Health checks	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/116		Product Backlog		
Create Final Demo in Cooperation with POs	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/119		Product Backlog		
Check Project running as inteded	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/120		Product Backlog		
Databse: Only show valid image+OS versions	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/121		Product Backlog		
Cloud Backend Containerization	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/122		Product Backlog		
Finalize user, (technical) design, and build/deploy documentation	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/123		Product Backlog		
Update SBOM	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/124		Product Backlog		
Annotate Code	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/125		Product Backlog		
Create Handover Document for Weber	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/126		Product Backlog		
Cleanup Project	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/127		Product Backlog		
Provide device logging function for storing logs in database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/88	uzantome	Sprint Backlog	2	
Create API for Time series database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/103	Jerry1098	Sprint Backlog	3	
Monitor and Manage Podman Containers	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/104	Beambamacrys, patridu	In Progress	8	
