Title	URL	Assignees	Status	Estimated size	Real size
API Design: Dedicated routes for device and user	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/138		Product Backlog		
Bugfix: Group and device application assignment	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/139		Product Backlog		
Add reboot options	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/156		Product Backlog		
API for uploading TPM/ID Pairs and first device registration	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/113		Product Backlog		
Get UUID from device	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/154		Product Backlog		
Create own application image	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/157		Product Backlog		
Fix: Signature Verifcation commented out	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/155		Product Backlog		
Update Post-Booting Health checks	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/116		Product Backlog		
Bug: Failed loading of config doesnt get logged	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/140		Product Backlog		
Create Demo day slide	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/114		Product Backlog		
Create Demo video	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/115		Product Backlog		
Create Final Demo in Cooperation with POs	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/119		Product Backlog		
Check Project running as inteded	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/120		Product Backlog		
Finalize user, (technical) design, and build/deploy documentation	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/123		Product Backlog		
Update SBOM	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/124		Product Backlog		
Annotate Code	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/125		Product Backlog		
Create Handover Document for Weber	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/126		Product Backlog		
Cleanup Project	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/127		Product Backlog		
Databse: Only show valid image+OS versions	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/121		Product Backlog		
Hardware deployment	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/137	moritz-reinel, uzantome	In Progress	3	
Store Podman logs in database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/105	Beambamacrys	Awaiting Review	3	
Store device logs in database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/90	Jerry1098	Awaiting Review	2	
Store App Config in database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/106	Jerry1098, moritz-reinel	Awaiting Review	5	
Refactor Orchestrator	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/136	patridu	Awaiting Review	2	
Adapt database to support changelogs in UI	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/131	KathiAurina	Awaiting Review	5	
Testing: Adapt Integration Testing so that TPM works with it	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/142	IFrey	Awaiting Review	1	
Testing: Improve test setup so that changing binary in vm is easier	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/143	uzantome	Awaiting Review	3	
Log timestamp and user information for database changes	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/87	KathiAurina	Feature Archive	3	3
Provide device logging function for storing logs in database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/88	uzantome	Feature Archive	2	3
Create Integration tests	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/85	IFrey, patridu	Feature Archive	5	5
TPM-based Device Indentity Verification at Edge IPC-Cloud API	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/38	moritz-reinel	Feature Archive	5	8
Create test setup	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/84	Beambamacrys, KathiAurina, uzantome	Feature Archive	8	8
Create API for Time series database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/103	Jerry1098	Feature Archive	3	5
Monitor and Manage Podman Containers	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/104	patridu	Feature Archive	8	5
Research: Solution for storing time sensitive data	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/99	Jerry1098	Feature Archive	3	3
Authentication for User API	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/86	moritz-reinel	Feature Archive	3	3
Orchestrator check for update	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/45	uzantome	Feature Archive	3	5
Refactor: Orchestrator initiates update	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/48	KathiAurina	Feature Archive	3	5
Refactor: Introduce DTO	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/78	Jerry1098, moritz-reinel	Feature Archive	3	3
Research: Log timestamp and user information for database changes	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/72	IFrey	Feature Archive	3	1
Add paging to device/group/application information	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/73	Beambamacrys	Feature Archive	2	2
Signature verification of image delivery	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/49	Jerry1098	Feature Archive	3	2
Add Heartbeats	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/71	moritz-reinel	Feature Archive	1	1
Application Stack Controller	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/21	patridu	Feature Archive	3	5
OS Image creation of different versions	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/58	KathiAurina, uzantome	Feature Archive	3	2
Setup demo review	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/57	uzantome	Feature Archive	5	5
Edge IPC-to-Cloud API for Database Updates	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/55	IFrey, Jerry1098	Feature Archive	3	3
User-to-Cloud API for Database Updates	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/56	Beambamacrys	Feature Archive	3	5
Update Documentation and Architecture	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/43	KathiAurina	Feature Archive	3	3
Refactor: Folder structure	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/59	moritz-reinel	Feature Archive	1	1
Create scheme for Database and API calls	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/62	moritz-reinel	Feature Archive	3	3
Setup Inventory Database	https://github.com/amosproj/amos2026ss01-zero-downtime-linux-updates/issues/44	Jerry1098, moritz-reinel	Feature Archive	5	5
